seed,name,size,infected_sites,spreadtime,median_survival,totvaccinated,totquarantined,seeddeg,seedpop
4550603,Rodoviaria,328412.4238680901,39,0,NA,0,0,130,1871.0
4550603,Rodoviaria,-inf,1,0,NA,0,0,130,1871.0
4550603,Rodoviaria,323157.8945225949,39,0,NA,0,0,130,1871.0
